,date,wind_code,sec_name,wind_type1
560,2020-11-15,002102.SZ,ST冠福,A股
561,2020-11-15,002103.SZ,广博股份,A股
562,2020-11-15,002104.SZ,恒宝股份,A股
563,2020-11-15,002105.SZ,信隆健康,A股
564,2020-11-15,002106.SZ,莱宝高科,A股
565,2020-11-15,002107.SZ,沃华医药,A股
566,2020-11-15,002108.SZ,沧州明珠,A股
567,2020-11-15,002109.SZ,兴化股份,A股
568,2020-11-15,002110.SZ,三钢闽光,A股
569,2020-11-15,002111.SZ,威海广泰,A股
570,2020-11-15,002112.SZ,三变科技,A股
571,2020-11-15,002113.SZ,*ST天润,A股
572,2020-11-15,002114.SZ,罗平锌电,A股
573,2020-11-15,002115.SZ,三维通信,A股
574,2020-11-15,002116.SZ,中国海诚,A股
575,2020-11-15,002117.SZ,东港股份,A股
576,2020-11-15,002118.SZ,紫鑫药业,A股
577,2020-11-15,002119.SZ,康强电子,A股
578,2020-11-15,002120.SZ,韵达股份,A股
579,2020-11-15,002121.SZ,*ST科陆,A股
580,2020-11-15,002122.SZ,*ST天马,A股
581,2020-11-15,002123.SZ,梦网集团,A股
582,2020-11-15,002124.SZ,天邦股份,A股
583,2020-11-15,002125.SZ,湘潭电化,A股
584,2020-11-15,002126.SZ,银轮股份,A股
585,2020-11-15,002127.SZ,南极电商,A股
586,2020-11-15,002128.SZ,露天煤业,A股
587,2020-11-15,002129.SZ,中环股份,A股
588,2020-11-15,002130.SZ,沃尔核材,A股
589,2020-11-15,002131.SZ,利欧股份,A股
590,2020-11-15,002132.SZ,恒星科技,A股
591,2020-11-15,002133.SZ,广宇集团,A股
592,2020-11-15,002134.SZ,天津普林,A股
593,2020-11-15,002135.SZ,东南网架,A股
594,2020-11-15,002136.SZ,安纳达,A股
595,2020-11-15,002137.SZ,麦达数字,A股
596,2020-11-15,002138.SZ,顺络电子,A股
597,2020-11-15,002139.SZ,拓邦股份,A股
598,2020-11-15,002140.SZ,东华科技,A股
599,2020-11-15,002141.SZ,贤丰控股,A股
600,2020-11-15,002142.SZ,宁波银行,A股
601,2020-11-15,002144.SZ,宏达高科,A股
602,2020-11-15,002145.SZ,中核钛白,A股
603,2020-11-15,002146.SZ,荣盛发展,A股
604,2020-11-15,002147.SZ,*ST新光,A股
605,2020-11-15,002148.SZ,北纬科技,A股
606,2020-11-15,002149.SZ,西部材料,A股
607,2020-11-15,002150.SZ,通润装备,A股
608,2020-11-15,002151.SZ,北斗星通,A股
609,2020-11-15,002152.SZ,广电运通,A股
610,2020-11-15,002153.SZ,石基信息,A股
611,2020-11-15,002154.SZ,报喜鸟,A股
612,2020-11-15,002155.SZ,湖南黄金,A股
613,2020-11-15,002156.SZ,通富微电,A股
614,2020-11-15,002157.SZ,正邦科技,A股
615,2020-11-15,002158.SZ,汉钟精机,A股
616,2020-11-15,002159.SZ,三特索道,A股
617,2020-11-15,002160.SZ,常铝股份,A股
618,2020-11-15,002161.SZ,远望谷,A股
619,2020-11-15,002162.SZ,悦心健康,A股
620,2020-11-15,002163.SZ,海南发展,A股
621,2020-11-15,002164.SZ,宁波东力,A股
622,2020-11-15,002165.SZ,红宝丽,A股
623,2020-11-15,002166.SZ,莱茵生物,A股
624,2020-11-15,002167.SZ,东方锆业,A股
625,2020-11-15,002168.SZ,惠程科技,A股
626,2020-11-15,002169.SZ,智光电气,A股
627,2020-11-15,002170.SZ,芭田股份,A股
628,2020-11-15,002171.SZ,楚江新材,A股
629,2020-11-15,002172.SZ,澳洋健康,A股
630,2020-11-15,002173.SZ,创新医疗,A股
631,2020-11-15,002174.SZ,游族网络,A股
632,2020-11-15,002175.SZ,ST东网,A股
633,2020-11-15,002176.SZ,*ST江特,A股
634,2020-11-15,002177.SZ,御银股份,A股
635,2020-11-15,002178.SZ,延华智能,A股
636,2020-11-15,002179.SZ,中航光电,A股
637,2020-11-15,002180.SZ,纳思达,A股
638,2020-11-15,002181.SZ,粤传媒,A股
639,2020-11-15,002182.SZ,云海金属,A股
640,2020-11-15,002183.SZ,怡亚通,A股
641,2020-11-15,002184.SZ,海得控制,A股
642,2020-11-15,002185.SZ,华天科技,A股
643,2020-11-15,002186.SZ,全聚德,A股
644,2020-11-15,002187.SZ,广百股份,A股
645,2020-11-15,002188.SZ,ST巴士,A股
646,2020-11-15,002189.SZ,中光学,A股
647,2020-11-15,002190.SZ,成飞集成,A股
648,2020-11-15,002191.SZ,劲嘉股份,A股
649,2020-11-15,002192.SZ,*ST融捷,A股
650,2020-11-15,002193.SZ,如意集团,A股
651,2020-11-15,002194.SZ,武汉凡谷,A股
652,2020-11-15,002195.SZ,二三四五,A股
653,2020-11-15,002196.SZ,方正电机,A股
654,2020-11-15,002197.SZ,证通电子,A股
655,2020-11-15,002198.SZ,嘉应制药,A股
656,2020-11-15,002199.SZ,东晶电子,A股
657,2020-11-15,002200.SZ,ST云投,A股
658,2020-11-15,002201.SZ,九鼎新材,A股
659,2020-11-15,002202.SZ,金风科技,A股
660,2020-11-15,002203.SZ,海亮股份,A股
661,2020-11-15,002204.SZ,大连重工,A股
662,2020-11-15,002205.SZ,国统股份,A股
663,2020-11-15,002206.SZ,海利得,A股
664,2020-11-15,002207.SZ,准油股份,A股
665,2020-11-15,002208.SZ,合肥城建,A股
666,2020-11-15,002209.SZ,达意隆,A股
667,2020-11-15,002210.SZ,*ST飞马,A股
668,2020-11-15,002211.SZ,宏达新材,A股
669,2020-11-15,002212.SZ,南洋股份,A股
670,2020-11-15,002213.SZ,大为股份,A股
671,2020-11-15,002214.SZ,大立科技,A股
672,2020-11-15,002215.SZ,诺普信,A股
673,2020-11-15,002216.SZ,三全食品,A股
674,2020-11-15,002217.SZ,合力泰,A股
675,2020-11-15,002218.SZ,拓日新能,A股
676,2020-11-15,002219.SZ,*ST恒康,A股
677,2020-11-15,002221.SZ,东华能源,A股
678,2020-11-15,002222.SZ,福晶科技,A股
679,2020-11-15,002223.SZ,鱼跃医疗,A股
680,2020-11-15,002224.SZ,三力士,A股
681,2020-11-15,002225.SZ,濮耐股份,A股
682,2020-11-15,002226.SZ,江南化工,A股
683,2020-11-15,002227.SZ,奥特迅,A股
684,2020-11-15,002228.SZ,合兴包装,A股
685,2020-11-15,002229.SZ,鸿博股份,A股
686,2020-11-15,002230.SZ,科大讯飞,A股
687,2020-11-15,002231.SZ,奥维通信,A股
688,2020-11-15,002232.SZ,启明信息,A股
689,2020-11-15,002233.SZ,塔牌集团,A股
690,2020-11-15,002234.SZ,民和股份,A股
691,2020-11-15,002235.SZ,安妮股份,A股
692,2020-11-15,002236.SZ,大华股份,A股
693,2020-11-15,002237.SZ,恒邦股份,A股
694,2020-11-15,002238.SZ,天威视讯,A股
695,2020-11-15,002239.SZ,奥特佳,A股
696,2020-11-15,002240.SZ,盛新锂能,A股
697,2020-11-15,002241.SZ,歌尔股份,A股
698,2020-11-15,002242.SZ,九阳股份,A股
699,2020-11-15,002243.SZ,通产丽星,A股
700,2020-11-15,002244.SZ,滨江集团,A股
701,2020-11-15,002245.SZ,澳洋顺昌,A股
702,2020-11-15,002246.SZ,北化股份,A股
703,2020-11-15,002247.SZ,*ST聚力,A股
704,2020-11-15,002248.SZ,华东数控,A股
705,2020-11-15,002249.SZ,大洋电机,A股
706,2020-11-15,002250.SZ,联化科技,A股
707,2020-11-15,002251.SZ,步步高,A股
708,2020-11-15,002252.SZ,上海莱士,A股
709,2020-11-15,002253.SZ,川大智胜,A股
710,2020-11-15,002254.SZ,泰和新材,A股
711,2020-11-15,002255.SZ,*ST海陆,A股
712,2020-11-15,002256.SZ,*ST兆新,A股
713,2020-11-15,002258.SZ,利尔化学,A股
714,2020-11-15,002259.SZ,*ST升达,A股
715,2020-11-15,002260.SZ,*ST德奥,A股
716,2020-11-15,002261.SZ,拓维信息,A股
717,2020-11-15,002262.SZ,恩华药业,A股
718,2020-11-15,002263.SZ,大东南,A股
719,2020-11-15,002264.SZ,新华都,A股
720,2020-11-15,002265.SZ,西仪股份,A股
721,2020-11-15,002266.SZ,浙富控股,A股
722,2020-11-15,002267.SZ,陕天然气,A股
723,2020-11-15,002268.SZ,卫士通,A股
724,2020-11-15,002269.SZ,美邦服饰,A股
725,2020-11-15,002270.SZ,华明装备,A股
726,2020-11-15,002271.SZ,东方雨虹,A股
727,2020-11-15,002272.SZ,川润股份,A股
728,2020-11-15,002273.SZ,水晶光电,A股
729,2020-11-15,002274.SZ,华昌化工,A股
730,2020-11-15,002275.SZ,桂林三金,A股
731,2020-11-15,002276.SZ,万马股份,A股
732,2020-11-15,002277.SZ,友阿股份,A股
733,2020-11-15,002278.SZ,神开股份,A股
734,2020-11-15,002279.SZ,久其软件,A股
735,2020-11-15,002280.SZ,*ST联络,A股
736,2020-11-15,002281.SZ,光迅科技,A股
737,2020-11-15,002282.SZ,博深股份,A股
738,2020-11-15,002283.SZ,天润工业,A股
739,2020-11-15,002284.SZ,亚太股份,A股
740,2020-11-15,002285.SZ,世联行,A股
741,2020-11-15,002286.SZ,保龄宝,A股
742,2020-11-15,002287.SZ,奇正藏药,A股
743,2020-11-15,002288.SZ,超华科技,A股
744,2020-11-15,002289.SZ,ST宇顺,A股
745,2020-11-15,002290.SZ,ST中科创,A股
746,2020-11-15,002291.SZ,星期六,A股
747,2020-11-15,002292.SZ,奥飞娱乐,A股
748,2020-11-15,002293.SZ,罗莱生活,A股
749,2020-11-15,002294.SZ,信立泰,A股
750,2020-11-15,002295.SZ,精艺股份,A股
751,2020-11-15,002296.SZ,辉煌科技,A股
752,2020-11-15,002297.SZ,博云新材,A股
753,2020-11-15,002298.SZ,中电兴发,A股
754,2020-11-15,002299.SZ,圣农发展,A股
755,2020-11-15,002300.SZ,太阳电缆,A股
756,2020-11-15,002301.SZ,齐心集团,A股
757,2020-11-15,002302.SZ,西部建设,A股
758,2020-11-15,002303.SZ,美盈森,A股
759,2020-11-15,002304.SZ,洋河股份,A股
760,2020-11-15,002305.SZ,南国置业,A股
761,2020-11-15,002306.SZ,ST云网,A股
762,2020-11-15,002307.SZ,北新路桥,A股
763,2020-11-15,002308.SZ,威创股份,A股
764,2020-11-15,002309.SZ,中利集团,A股
765,2020-11-15,002310.SZ,东方园林,A股
766,2020-11-15,002311.SZ,海大集团,A股
767,2020-11-15,002312.SZ,三泰控股,A股
768,2020-11-15,002313.SZ,日海智能,A股
769,2020-11-15,002314.SZ,南山控股,A股
770,2020-11-15,002315.SZ,焦点科技,A股
771,2020-11-15,002316.SZ,亚联发展,A股
772,2020-11-15,002317.SZ,众生药业,A股
773,2020-11-15,002318.SZ,久立特材,A股
774,2020-11-15,002319.SZ,*ST乐通,A股
775,2020-11-15,002320.SZ,海峡股份,A股
776,2020-11-15,002321.SZ,华英农业,A股
777,2020-11-15,002322.SZ,理工环科,A股
778,2020-11-15,002323.SZ,*ST雅博,A股
779,2020-11-15,002324.SZ,普利特,A股
780,2020-11-15,002325.SZ,洪涛股份,A股
781,2020-11-15,002326.SZ,永太科技,A股
782,2020-11-15,002327.SZ,富安娜,A股
783,2020-11-15,002328.SZ,新朋股份,A股
784,2020-11-15,002329.SZ,皇氏集团,A股
785,2020-11-15,002330.SZ,得利斯,A股
786,2020-11-15,002331.SZ,皖通科技,A股
787,2020-11-15,002332.SZ,仙琚制药,A股
788,2020-11-15,002333.SZ,ST罗普,A股
789,2020-11-15,002334.SZ,英威腾,A股
790,2020-11-15,002335.SZ,科华恒盛,A股
791,2020-11-15,002336.SZ,ST人乐,A股
792,2020-11-15,002337.SZ,赛象科技,A股
793,2020-11-15,002338.SZ,奥普光电,A股
794,2020-11-15,002339.SZ,积成电子,A股
795,2020-11-15,002340.SZ,格林美,A股
796,2020-11-15,002341.SZ,新纶科技,A股
797,2020-11-15,002342.SZ,巨力索具,A股
798,2020-11-15,002343.SZ,慈文传媒,A股
799,2020-11-15,002344.SZ,海宁皮城,A股
800,2020-11-15,002345.SZ,潮宏基,A股
801,2020-11-15,002346.SZ,柘中股份,A股
802,2020-11-15,002347.SZ,泰尔股份,A股
803,2020-11-15,002348.SZ,高乐股份,A股
804,2020-11-15,002349.SZ,精华制药,A股
805,2020-11-15,002350.SZ,北京科锐,A股
806,2020-11-15,002351.SZ,漫步者,A股
807,2020-11-15,002352.SZ,顺丰控股,A股
808,2020-11-15,002353.SZ,杰瑞股份,A股
809,2020-11-15,002354.SZ,*ST天娱,A股
810,2020-11-15,002355.SZ,兴民智通,A股
811,2020-11-15,002356.SZ,*ST赫美,A股
812,2020-11-15,002357.SZ,富临运业,A股
813,2020-11-15,002358.SZ,森源电气,A股
814,2020-11-15,002359.SZ,*ST北讯,A股
815,2020-11-15,002360.SZ,同德化工,A股
816,2020-11-15,002361.SZ,神剑股份,A股
817,2020-11-15,002362.SZ,汉王科技,A股
818,2020-11-15,002363.SZ,隆基机械,A股
819,2020-11-15,002364.SZ,中恒电气,A股
820,2020-11-15,002365.SZ,永安药业,A股
821,2020-11-15,002366.SZ,台海核电,A股
822,2020-11-15,002367.SZ,康力电梯,A股
823,2020-11-15,002368.SZ,太极股份,A股
824,2020-11-15,002369.SZ,卓翼科技,A股
825,2020-11-15,002370.SZ,亚太药业,A股
826,2020-11-15,002371.SZ,北方华创,A股
827,2020-11-15,002372.SZ,伟星新材,A股
828,2020-11-15,002373.SZ,千方科技,A股
829,2020-11-15,002374.SZ,丽鹏股份,A股
830,2020-11-15,002375.SZ,亚厦股份,A股
831,2020-11-15,002376.SZ,新北洋,A股
832,2020-11-15,002377.SZ,国创高新,A股
833,2020-11-15,002378.SZ,章源钨业,A股
834,2020-11-15,002379.SZ,宏创控股,A股
835,2020-11-15,002380.SZ,科远智慧,A股
836,2020-11-15,002381.SZ,双箭股份,A股
837,2020-11-15,002382.SZ,蓝帆医疗,A股
838,2020-11-15,002383.SZ,合众思壮,A股
839,2020-11-15,002384.SZ,东山精密,A股
840,2020-11-15,002385.SZ,大北农,A股
841,2020-11-15,002386.SZ,天原集团,A股
842,2020-11-15,002387.SZ,维信诺,A股
843,2020-11-15,002388.SZ,新亚制程,A股
844,2020-11-15,002389.SZ,航天彩虹,A股
845,2020-11-15,002390.SZ,信邦制药,A股
846,2020-11-15,002391.SZ,长青股份,A股
847,2020-11-15,002392.SZ,北京利尔,A股
848,2020-11-15,002393.SZ,力生制药,A股
849,2020-11-15,002394.SZ,联发股份,A股
850,2020-11-15,002395.SZ,双象股份,A股
851,2020-11-15,002396.SZ,星网锐捷,A股
852,2020-11-15,002397.SZ,梦洁股份,A股
853,2020-11-15,002398.SZ,垒知集团,A股
854,2020-11-15,002399.SZ,海普瑞,A股
855,2020-11-15,002400.SZ,省广集团,A股
856,2020-11-15,002401.SZ,中远海科,A股
857,2020-11-15,002402.SZ,和而泰,A股
858,2020-11-15,002403.SZ,爱仕达,A股
859,2020-11-15,002404.SZ,嘉欣丝绸,A股
860,2020-11-15,002405.SZ,四维图新,A股
861,2020-11-15,002406.SZ,远东传动,A股
862,2020-11-15,002407.SZ,多氟多,A股
863,2020-11-15,002408.SZ,齐翔腾达,A股
864,2020-11-15,002409.SZ,雅克科技,A股
865,2020-11-15,002410.SZ,广联达,A股
866,2020-11-15,002411.SZ,延安必康,A股
867,2020-11-15,002412.SZ,汉森制药,A股
868,2020-11-15,002413.SZ,雷科防务,A股
869,2020-11-15,002414.SZ,高德红外,A股
870,2020-11-15,002415.SZ,海康威视,A股
871,2020-11-15,002416.SZ,爱施德,A股
872,2020-11-15,002417.SZ,深南股份,A股
873,2020-11-15,002418.SZ,*ST康盛,A股
874,2020-11-15,002419.SZ,天虹股份,A股
875,2020-11-15,002420.SZ,ST毅昌,A股
876,2020-11-15,002421.SZ,达实智能,A股
877,2020-11-15,002422.SZ,科伦药业,A股
878,2020-11-15,002423.SZ,中粮资本,A股
879,2020-11-15,002424.SZ,贵州百灵,A股
880,2020-11-15,002425.SZ,凯撒文化,A股
881,2020-11-15,002426.SZ,*ST胜利,A股
882,2020-11-15,002427.SZ,ST尤夫,A股
883,2020-11-15,002428.SZ,云南锗业,A股
884,2020-11-15,002429.SZ,兆驰股份,A股
885,2020-11-15,002430.SZ,杭氧股份,A股
886,2020-11-15,002431.SZ,棕榈股份,A股
887,2020-11-15,002432.SZ,九安医疗,A股
888,2020-11-15,002433.SZ,太安堂,A股
889,2020-11-15,002434.SZ,万里扬,A股
890,2020-11-15,002435.SZ,长江健康,A股
891,2020-11-15,002436.SZ,兴森科技,A股
892,2020-11-15,002437.SZ,誉衡药业,A股
893,2020-11-15,002438.SZ,江苏神通,A股
894,2020-11-15,002439.SZ,启明星辰,A股
895,2020-11-15,002440.SZ,闰土股份,A股
896,2020-11-15,002441.SZ,众业达,A股
897,2020-11-15,002442.SZ,龙星化工,A股
898,2020-11-15,002443.SZ,金洲管道,A股
899,2020-11-15,002444.SZ,巨星科技,A股
900,2020-11-15,002445.SZ,*ST中南,A股
901,2020-11-15,002446.SZ,盛路通信,A股
902,2020-11-15,002447.SZ,*ST晨鑫,A股
903,2020-11-15,002448.SZ,中原内配,A股
904,2020-11-15,002449.SZ,国星光电,A股
905,2020-11-15,002450.SZ,*ST康得,A股
906,2020-11-15,002451.SZ,摩恩电气,A股
907,2020-11-15,002452.SZ,长高集团,A股
908,2020-11-15,002453.SZ,华软科技,A股
909,2020-11-15,002454.SZ,松芝股份,A股
910,2020-11-15,002455.SZ,百川股份,A股
911,2020-11-15,002456.SZ,欧菲光,A股
912,2020-11-15,002457.SZ,青龙管业,A股
913,2020-11-15,002458.SZ,益生股份,A股
914,2020-11-15,002459.SZ,晶澳科技,A股
915,2020-11-15,002460.SZ,赣锋锂业,A股
916,2020-11-15,002461.SZ,珠江啤酒,A股
917,2020-11-15,002462.SZ,嘉事堂,A股
918,2020-11-15,002463.SZ,沪电股份,A股
919,2020-11-15,002464.SZ,众应互联,A股
920,2020-11-15,002465.SZ,海格通信,A股
921,2020-11-15,002466.SZ,天齐锂业,A股
922,2020-11-15,002467.SZ,二六三,A股
923,2020-11-15,002468.SZ,申通快递,A股
924,2020-11-15,002469.SZ,三维工程,A股
925,2020-11-15,002470.SZ,*ST金正,A股
926,2020-11-15,002471.SZ,中超控股,A股
927,2020-11-15,002472.SZ,双环传动,A股
928,2020-11-15,002473.SZ,ST圣莱,A股
929,2020-11-15,002474.SZ,榕基软件,A股
930,2020-11-15,002475.SZ,立讯精密,A股
931,2020-11-15,002476.SZ,宝莫股份,A股
932,2020-11-15,002478.SZ,常宝股份,A股
933,2020-11-15,002479.SZ,富春环保,A股
934,2020-11-15,002480.SZ,新筑股份,A股
935,2020-11-15,002481.SZ,双塔食品,A股
936,2020-11-15,002482.SZ,广田集团,A股
937,2020-11-15,002483.SZ,润邦股份,A股
938,2020-11-15,002484.SZ,江海股份,A股
939,2020-11-15,002485.SZ,希努尔,A股
940,2020-11-15,002486.SZ,嘉麟杰,A股
941,2020-11-15,002487.SZ,大金重工,A股
942,2020-11-15,002488.SZ,金固股份,A股
943,2020-11-15,002489.SZ,浙江永强,A股
944,2020-11-15,002490.SZ,山东墨龙,A股
945,2020-11-15,002491.SZ,通鼎互联,A股
946,2020-11-15,002492.SZ,恒基达鑫,A股
947,2020-11-15,002493.SZ,荣盛石化,A股
948,2020-11-15,002494.SZ,华斯股份,A股
949,2020-11-15,002495.SZ,佳隆股份,A股
950,2020-11-15,002496.SZ,*ST辉丰,A股
951,2020-11-15,002497.SZ,雅化集团,A股
952,2020-11-15,002498.SZ,汉缆股份,A股
953,2020-11-15,002499.SZ,*ST科林,A股
954,2020-11-15,002500.SZ,山西证券,A股
955,2020-11-15,002501.SZ,*ST利源,A股
956,2020-11-15,002502.SZ,*ST鼎龙,A股
957,2020-11-15,002503.SZ,搜于特,A股
958,2020-11-15,002504.SZ,弘高创意,A股
959,2020-11-15,002505.SZ,大康农业,A股
960,2020-11-15,002506.SZ,协鑫集成,A股
961,2020-11-15,002507.SZ,涪陵榨菜,A股
962,2020-11-15,002508.SZ,老板电器,A股
963,2020-11-15,002510.SZ,天汽模,A股
964,2020-11-15,002511.SZ,中顺洁柔,A股
965,2020-11-15,002512.SZ,达华智能,A股
966,2020-11-15,002513.SZ,*ST蓝丰,A股
967,2020-11-15,002514.SZ,宝馨科技,A股
968,2020-11-15,002515.SZ,金字火腿,A股
969,2020-11-15,002516.SZ,旷达科技,A股
970,2020-11-15,002517.SZ,恺英网络,A股
971,2020-11-15,002518.SZ,科士达,A股
972,2020-11-15,002519.SZ,银河电子,A股
973,2020-11-15,002520.SZ,日发精机,A股
974,2020-11-15,002521.SZ,齐峰新材,A股
975,2020-11-15,002522.SZ,浙江众成,A股
976,2020-11-15,002523.SZ,天桥起重,A股
977,2020-11-15,002524.SZ,光正眼科,A股
978,2020-11-15,002526.SZ,山东矿机,A股
979,2020-11-15,002527.SZ,新时达,A股
980,2020-11-15,002528.SZ,英飞拓,A股
981,2020-11-15,002529.SZ,*ST海源,A股
982,2020-11-15,002530.SZ,金财互联,A股
983,2020-11-15,002531.SZ,天顺风能,A股
984,2020-11-15,002532.SZ,天山铝业,A股
985,2020-11-15,002533.SZ,金杯电工,A股
986,2020-11-15,002534.SZ,杭锅股份,A股
987,2020-11-15,002535.SZ,*ST林重,A股
988,2020-11-15,002536.SZ,飞龙股份,A股
989,2020-11-15,002537.SZ,海联金汇,A股
990,2020-11-15,002538.SZ,司尔特,A股
991,2020-11-15,002539.SZ,云图控股,A股
992,2020-11-15,002540.SZ,亚太科技,A股
993,2020-11-15,002541.SZ,鸿路钢构,A股
994,2020-11-15,002542.SZ,中化岩土,A股
995,2020-11-15,002543.SZ,万和电气,A股
996,2020-11-15,002544.SZ,杰赛科技,A股
997,2020-11-15,002545.SZ,东方铁塔,A股
998,2020-11-15,002546.SZ,新联电子,A股
999,2020-11-15,002547.SZ,春兴精工,A股
1000,2020-11-15,002548.SZ,金新农,A股
1001,2020-11-15,002549.SZ,凯美特气,A股
1002,2020-11-15,002550.SZ,千红制药,A股
1003,2020-11-15,002551.SZ,尚荣医疗,A股
1004,2020-11-15,002552.SZ,宝鼎科技,A股
1005,2020-11-15,002553.SZ,南方轴承,A股
1006,2020-11-15,002554.SZ,惠博普,A股
1007,2020-11-15,002555.SZ,三七互娱,A股
1008,2020-11-15,002556.SZ,辉隆股份,A股
1009,2020-11-15,002557.SZ,洽洽食品,A股
1010,2020-11-15,002558.SZ,巨人网络,A股
1011,2020-11-15,002559.SZ,亚威股份,A股
1012,2020-11-15,002560.SZ,通达股份,A股
1013,2020-11-15,002561.SZ,徐家汇,A股
1014,2020-11-15,002562.SZ,兄弟科技,A股
1015,2020-11-15,002563.SZ,森马服饰,A股
1016,2020-11-15,002564.SZ,天沃科技,A股
1017,2020-11-15,002565.SZ,顺灏股份,A股
1018,2020-11-15,002566.SZ,益盛药业,A股
1019,2020-11-15,002567.SZ,唐人神,A股
1020,2020-11-15,002568.SZ,百润股份,A股
1021,2020-11-15,002569.SZ,ST步森,A股
1022,2020-11-15,002570.SZ,贝因美,A股
1023,2020-11-15,002571.SZ,德力股份,A股
1024,2020-11-15,002572.SZ,索菲亚,A股
1025,2020-11-15,002573.SZ,清新环境,A股
1026,2020-11-15,002574.SZ,明牌珠宝,A股
1027,2020-11-15,002575.SZ,*ST群兴,A股
1028,2020-11-15,002576.SZ,通达动力,A股
1029,2020-11-15,002577.SZ,雷柏科技,A股
1030,2020-11-15,002578.SZ,闽发铝业,A股
1031,2020-11-15,002579.SZ,中京电子,A股
1032,2020-11-15,002580.SZ,圣阳股份,A股
1033,2020-11-15,002581.SZ,未名医药,A股
1034,2020-11-15,002582.SZ,好想你,A股
1035,2020-11-15,002583.SZ,海能达,A股
1036,2020-11-15,002584.SZ,西陇科学,A股
1037,2020-11-15,002585.SZ,双星新材,A股
1038,2020-11-15,002586.SZ,*ST围海,A股
1039,2020-11-15,002587.SZ,奥拓电子,A股
1040,2020-11-15,002588.SZ,史丹利,A股
1041,2020-11-15,002589.SZ,瑞康医药,A股
1042,2020-11-15,002590.SZ,万安科技,A股
1043,2020-11-15,002591.SZ,恒大高新,A股
1044,2020-11-15,002592.SZ,ST八菱,A股
1045,2020-11-15,002593.SZ,日上集团,A股
1046,2020-11-15,002594.SZ,比亚迪,A股
1047,2020-11-15,002595.SZ,豪迈科技,A股
1048,2020-11-15,002596.SZ,海南瑞泽,A股
1049,2020-11-15,002597.SZ,金禾实业,A股
1050,2020-11-15,002598.SZ,山东章鼓,A股
1051,2020-11-15,002599.SZ,盛通股份,A股
1052,2020-11-15,002600.SZ,领益智造,A股
1053,2020-11-15,002601.SZ,龙蟒佰利,A股
1054,2020-11-15,002602.SZ,世纪华通,A股
1055,2020-11-15,002603.SZ,以岭药业,A股
1056,2020-11-15,002605.SZ,姚记科技,A股
1057,2020-11-15,002606.SZ,大连电瓷,A股
1058,2020-11-15,002607.SZ,中公教育,A股
1059,2020-11-15,002608.SZ,江苏国信,A股
1060,2020-11-15,002609.SZ,捷顺科技,A股
1061,2020-11-15,002610.SZ,爱康科技,A股
1062,2020-11-15,002611.SZ,东方精工,A股
1063,2020-11-15,002612.SZ,朗姿股份,A股
1064,2020-11-15,002613.SZ,北玻股份,A股
